gbifID,abstract,accessRights,accrualMethod,accrualPeriodicity,accrualPolicy,alternative,audience,available,bibliographicCitation,conformsTo,contributor,coverage,created,creator,date,dateAccepted,dateCopyrighted,dateSubmitted,description,educationLevel,extent,format,hasFormat,hasPart,hasVersion,identifier,instructionalMethod,isFormatOf,isPartOf,isReferencedBy,isReplacedBy,isRequiredBy,isVersionOf,issued,language,license,mediator,medium,modified,provenance,publisher,references,relation,replaces,requires,rights,rightsHolder,source,spatial,subject,tableOfContents,temporal,title,type,valid,institutionID,collectionID,datasetID,institutionCode,collectionCode,datasetName,ownerInstitutionCode,basisOfRecord,informationWithheld,dataGeneralizations,dynamicProperties,occurrenceID,catalogNumber,recordNumber,recordedBy,individualCount,organismQuantity,organismQuantityType,sex,lifeStage,reproductiveCondition,behavior,establishmentMeans,occurrenceStatus,preparations,disposition,associatedReferences,associatedSequences,associatedTaxa,otherCatalogNumbers,occurrenceRemarks,organismID,organismName,organismScope,associatedOccurrences,associatedOrganisms,previousIdentifications,organismRemarks,materialSampleID,eventID,parentEventID,fieldNumber,eventDate,eventTime,startDayOfYear,endDayOfYear,year,month,day,verbatimEventDate,habitat,samplingProtocol,samplingEffort,sampleSizeValue,sampleSizeUnit,fieldNotes,eventRemarks,locationID,higherGeographyID,higherGeography,continent,waterBody,islandGroup,island,countryCode,stateProvince,county,municipality,locality,verbatimLocality,verbatimElevation,verbatimDepth,minimumDistanceAboveSurfaceInMeters,maximumDistanceAboveSurfaceInMeters,locationAccordingTo,locationRemarks,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,pointRadiusSpatialFit,verbatimCoordinateSystem,verbatimSRS,footprintWKT,footprintSRS,footprintSpatialFit,georeferencedBy,georeferencedDate,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,geologicalContextID,earliestEonOrLowestEonothem,latestEonOrHighestEonothem,earliestEraOrLowestErathem,latestEraOrHighestErathem,earliestPeriodOrLowestSystem,latestPeriodOrHighestSystem,earliestEpochOrLowestSeries,latestEpochOrHighestSeries,earliestAgeOrLowestStage,latestAgeOrHighestStage,lowestBiostratigraphicZone,highestBiostratigraphicZone,lithostratigraphicTerms,group,formation,member,bed,identificationID,identificationQualifier,typeStatus,identifiedBy,dateIdentified,identificationReferences,identificationVerificationStatus,identificationRemarks,taxonID,scientificNameID,acceptedNameUsageID,parentNameUsageID,originalNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,scientificName,acceptedNameUsage,parentNameUsage,originalNameUsage,nameAccordingTo,namePublishedIn,namePublishedInYear,higherClassification,kingdom,phylum,class,order,family,genus,subgenus,specificEpithet,infraspecificEpithet,taxonRank,verbatimTaxonRank,vernacularName,nomenclaturalCode,taxonomicStatus,nomenclaturalStatus,taxonRemarks,datasetKey,publishingCountry,lastInterpreted,elevation,elevationAccuracy,depth,depthAccuracy,distanceAboveSurface,distanceAboveSurfaceAccuracy,issue,mediaType,hasCoordinate,hasGeospatialIssues,taxonKey,acceptedTaxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,subgenusKey,speciesKey,species,genericName,acceptedScientificName,verbatimScientificName,typifiedName,protocol,lastParsed,lastCrawled,repatriated,relativeOrganismQuantity,recordedByID,identifiedByID
1928014387,,,,,,,,,,,,,,,,,,,,,,,,,,117bd6c3-9040-4dda-9410-48cf9d86d2ca,,,,,,,,,en,CC0_1_0,,,,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3676978,,,,,The New York Botanical Garden,,,,,,,PhysicalObject,,http://biocol.org/urn:lsid:biocol.org:col:15556,http://biocol.org/urn:lsid:biocol.org:col:15556,,NY,NY,vascular plants,,PRESERVED_SPECIMEN,,,,117bd6c3-9040-4dda-9410-48cf9d86d2ca,02674704,688,A. V. de Melo Silva,,,,,,,,,,Sheet,,,,,,,,,,,,,,,,,,2010-12-18T00:00:00,,35,35,2010,12,18,18 Dec 2010,,,,,,,,,,,SOUTH_AMERICA,,,,BR,Pernambuco,Lagoa dos Gatos,,RPPN Pedra D'Anta. Coletada em área florestal.,,2297 ft,,,,,,-8.707778,-35.854722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I. B. de Lima,2012-02-01T00:00:00,,,,,,,,,,,,Phanera Lour.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,,,,GENUS,,,ICN,SYNONYM,,,d415c253-4d61-4459-9d25-4015b9084fb0,US,2020-07-02T18:51:59.473Z,700.0,0.0,,,,,GEODETIC_DATUM_ASSUMED_WGS84,StillImage,true,false,7278390,2952935,6,7707728,220,1370,5386,2952935,,,,Phanera,Bauhinia L.,Phanera,,DWC_ARCHIVE,2020-07-02T18:51:59.473Z,2020-07-02T18:25:43.095Z,true,,,
1899819134,,,,,,,,,,,,,,,,,,,,,,,,,,BRA:UFBA:ALCB:131864,,,,,,,,,pt,CC_BY_NC_4_0,,,2019-10-09T14:16:49Z,,,,,,,,ALCB - Herbário Alexandre Leal Costa,,,,,,,Collection,,,,,Universidade Federal da Bahia,ALCB,ALCB - Herbário Alexandre Leal Costa,Universidade Federal da Bahia,PRESERVED_SPECIMEN,,,,BRA:UFBA:ALCB:131864,131864,3535,"Cardoso, D; Ramos, G; Sr. Ailton",,,,,,,,,,,,,,,,"com gavinhas, alcançando o dossel a 25-30 m alt.",,,,,,,,,,,,2015-01-12T00:00:00,,,,2015,1,12,,,,,,,,,,,,SOUTH_AMERICA,,,,BR,Bahia,,Elísio Medrado,Serra da Jib?ia. Reserva do Projeto GAMBA.,,,,,,,,-12.864167,-39.475556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phanera Lour.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,,,,GENUS,,,,SYNONYM,,,5b5cf455-a448-4c0a-aecd-3e0956f27f10,BR,2020-07-12T12:21:13.526Z,,,,,,,GEODETIC_DATUM_ASSUMED_WGS84,,true,false,7278390,2952935,6,7707728,220,1370,5386,2952935,,,,Phanera,Bauhinia L.,Phanera,,DWC_ARCHIVE,2020-07-12T12:21:13.526Z,2020-07-12T12:19:04.308Z,false,,,
1890100409,,,,,,,,,,,,,,,,,,,,,,,,,,urn:catalog:JBRJ:RB:1395346,,,,,,,,,,CC_BY_4_0,,,,,,,,,,,Rio de Janeiro Botanical Garden,,,,,,,Physical Object,,,,,JBRJ,RB,RB - Rio de Janeiro Botanical Garden Herbarium Collection,,PRESERVED_SPECIMEN,,,,urn:catalog:JBRJ:RB:1395346,RB01395346,6369,D.A. Folli,,,,,,,,,,,,,,,RB 772704,,,,,,,,,,,,,2009-06-26T00:00:00,,,,2009,6,26,,,,,,,Capoeirão,,,,,,,,,BR,Espírito Santo,,Rio Bananal,"Estrada: Rio Bananal à São Jorge (m)   Coord. GMS: -40,347203 W - -19,224559 S / UTM: 358388 - 7873777",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phanera Lour.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,,,,GENUS,,,,SYNONYM,,,4300f8d5-1ae5-49e5-a101-63894b005868,BR,2020-07-13T22:25:07.410Z,,,,,,,,StillImage,false,false,7278390,2952935,6,7707728,220,1370,5386,2952935,,,,Phanera,Bauhinia L.,Phanera,,DWC_ARCHIVE,2020-07-13T22:25:07.410Z,2020-07-13T22:13:48.590Z,false,,,
1848739492,,,,,,,,,,,,,,,,,,,,,,,,,,BRA:UEFS:HUEFS:240914,,,,,,,,,pt,CC_BY_NC_4_0,,,2020-05-08T14:11:21Z,,,,,,,,HUEFS - Herbario da Universidade Estadual de Feira de Santana,,,,,,,Collection,,,,,UEFS,HUEFS,HUEFS - Herbario da Universidade Estadual de Feira de Santana,Universidade Estadual de Feira de Santana,PRESERVED_SPECIMEN,,,,BRA:UEFS:HUEFS:240914,240914,1219,"Snak, C.",,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-05-30T00:00:00,,,,2014,5,30,,,,,,,,,,,,,,,,BR,Pará,,Alenquer,Margem do Rio Amazonas.,,,,,,,,-1.955278,-54.766111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phanera Lour.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,,,,GENUS,,,,SYNONYM,,,2e684fd6-09e2-4661-910a-0a188b610c04,BR,2020-07-12T12:14:51.480Z,11.0,0.0,,,,,GEODETIC_DATUM_ASSUMED_WGS84,,true,false,7278390,2952935,6,7707728,220,1370,5386,2952935,,,,Phanera,Bauhinia L.,Phanera,,DWC_ARCHIVE,2020-07-12T12:14:51.480Z,2020-07-12T12:11:22.983Z,false,,,
1848248311,,,,,,,,,,,,,,,,,,,,,,,,,,BRA:MBM:MBM:405828,,,,,,,,,pt,CC_BY_NC_4_0,,,2019-12-06T17:50:01Z,,,,,,,,MBM - Herbário do Museu Botânico Municipal,,,,,,,Collection,,,,,MBM,MBM,MBM - Herbário do Museu Botânico Municipal,Museu Botânico Municipal de Curitiba,PRESERVED_SPECIMEN,,,,BRA:MBM:MBM:405828,405828,s.n.,"Rosario, C.S.",,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-03-30T00:00:00,,,,2012,3,30,,,,,,,,,,,,SOUTH_AMERICA,,,,BR,Pará,,Vitória do Xingu,"Rio Xingu, Sítio Pimental, MOD5, T1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phanera Lour.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,,,,GENUS,,,,SYNONYM,,,3b8e9d83-b2d4-4a97-973c-31d98b67b1e9,BR,2020-07-12T12:18:37.942Z,,,,,,,,,false,false,7278390,2952935,6,7707728,220,1370,5386,2952935,,,,Phanera,Bauhinia L.,Phanera,,DWC_ARCHIVE,2020-07-12T12:18:37.942Z,2020-07-12T12:14:54.111Z,false,,,
1848245346,,,,,,,,,,,,,,,,,,,,,,,,,,BRA:MBM:MBM:402602,,,,,,,,,pt,CC_BY_NC_4_0,,,2019-12-06T17:50:01Z,,,,,,,,MBM - Herbário do Museu Botânico Municipal,,,,,,,Collection,,,,,MBM,MBM,MBM - Herbário do Museu Botânico Municipal,Museu Botânico Municipal de Curitiba,PRESERVED_SPECIMEN,,,,BRA:MBM:MBM:402602,402602,s.n.,"Dias, D.C.; Salgueiro, A.; Amorim, D.P.; Virtuoso, V.S.; Salgueiro, A.; Amorim, D.P.; Virtuoso, V.S.",,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-09-25T00:00:00,,,,2014,9,25,,,,,,,,,,,,SOUTH_AMERICA,,,,BR,Mato Grosso,,Itaúba,"Resgate da Flora da UHE Colíder, Lote C de supressão",,,,,,,,-10.979444,-55.715833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Engels, M.E.",2014-11-22T00:00:00,,,,,,,,,,,,Phanera Lour.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,,,,GENUS,,,,SYNONYM,,,3b8e9d83-b2d4-4a97-973c-31d98b67b1e9,BR,2020-07-12T12:18:38.313Z,260.0,0.0,,,,,GEODETIC_DATUM_ASSUMED_WGS84,,true,false,7278390,2952935,6,7707728,220,1370,5386,2952935,,,,Phanera,Bauhinia L.,Phanera,,DWC_ARCHIVE,2020-07-12T12:18:38.313Z,2020-07-12T12:14:54.111Z,false,,,
1837839256,,,,,,,,,,,,,,,,,,,,,,,,,,BRA:UEFS:HUEFS:238922,,,,,,,,,pt,CC_BY_NC_4_0,,,2020-05-08T14:11:21Z,,,,,,,,HUEFS - Herbario da Universidade Estadual de Feira de Santana,,,,,,,Collection,,,,,UEFS,HUEFS,HUEFS - Herbario da Universidade Estadual de Feira de Santana,Universidade Estadual de Feira de Santana,PRESERVED_SPECIMEN,,,,BRA:UEFS:HUEFS:238922,238922,3535,"Cardoso, D.",,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-01-12T00:00:00,,,,2015,1,12,,,,,,,,,,,,,,,,BR,Bahia,,Elísio Medrado,Serra da Jibóia. Reserva do Projeto GAMBA.,,,,,,,,-12.864167,-39.475556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phanera Lour.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,,,,GENUS,,,,SYNONYM,,,2e684fd6-09e2-4661-910a-0a188b610c04,BR,2020-07-12T12:14:51.218Z,,,,,,,GEODETIC_DATUM_ASSUMED_WGS84,,true,false,7278390,2952935,6,7707728,220,1370,5386,2952935,,,,Phanera,Bauhinia L.,Phanera,,DWC_ARCHIVE,2020-07-12T12:14:51.218Z,2020-07-12T12:11:22.983Z,false,,,
1821967477,,,,,,,,,,,,,,,,,,,,,,,,,,TAIF:PLANT:213710:3:1:327598,,,,,,,,,,CC_BY_NC_4_0,,,2009-11-11T00:00:00Z,,,,,,,,,,,,,,,Event,,,,,TAIF,PLANT,,,PRESERVED_SPECIMEN,,,,TAIF:PLANT:213710:3:1:327598,327598,,Ernesto J. Reynoso,,,,,,,,,,,in collection,,,,,,,,,,,,,,,,,,,152,152,,,,1978-Jun-01,,,,,,,"Loc. name: Kulumpinay. Habitat: Tarompitao, along river. Description: vin, flower, red. Economic uses: for Cegarett (TAIF note: Cigarette?) Wraper (TAIF note: Wrapper?)",,,"Quezon, Palawan, Phillipine",,,,,PH,"Quezon, Palawan",,,"Singnapan, Ransang",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phanera Lour.,,,,,,,"Plantae, Magnoliophyta, Magnoliopsida, Rosales, Fabaceae, Phanera",Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,,,,GENUS,,,,SYNONYM,,,eb7681c5-5c9c-4e28-954f-f328991c7004,TW,2020-06-08T20:35:46.493Z,,,,,,,,,false,false,7278390,2952935,6,7707728,220,1370,5386,2952935,,,,Phanera,Bauhinia L.,Phanera sp.,,DWC_ARCHIVE,2020-06-08T20:35:46.493Z,2020-06-02T10:17:01.868Z,true,,,
1821967290,,,,,,,,,,,,,,,,,,,,,,,,,,TAIF:PLANT:213710:2:1:285760,,,,,,,,,,CC_BY_NC_4_0,,,2008-07-31T00:00:00Z,,,,,,,,,,,,,,,Event,,,,,TAIF,PLANT,,,PRESERVED_SPECIMEN,,,,TAIF:PLANT:213710:2:1:285760,285760,,Ernesto J. Reynoso,,,,,,,,,,,in collection,,,,,,,,,,,,,,,,,,,152,152,,,,1978-Jun-01,,,,,,,"Loc. name: Kulumpinay. Habitat: Tarompitao, along river. Description: vine, flower, red. Economic uses: for Cegarett (TAIF note: Cigarette?) Wraper (TAIF note: Wrapper?)",,,"Quezon, Palawan, Phillipine",,,,,PH,"Quezon, Palawan",,,"Singnapan, Ransang",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phanera Lour.,,,,,,,"Plantae, Magnoliophyta, Magnoliopsida, Rosales, Fabaceae, Phanera",Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,,,,GENUS,,,,SYNONYM,,,eb7681c5-5c9c-4e28-954f-f328991c7004,TW,2020-06-08T20:35:49.378Z,,,,,,,,,false,false,7278390,2952935,6,7707728,220,1370,5386,2952935,,,,Phanera,Bauhinia L.,Phanera sp.,,DWC_ARCHIVE,2020-06-08T20:35:49.378Z,2020-06-02T10:17:01.868Z,true,,,
1821967244,,,,,,,,,,,,,,,,,,,,,,,,,,TAIF:PLANT:213710:1:1:285761,,,,,,,,,,CC_BY_NC_4_0,,,2008-07-31T00:00:00Z,,,,,,,,,,,,,,,Event,,,,,TAIF,PLANT,,,PRESERVED_SPECIMEN,,,,TAIF:PLANT:213710:1:1:285761,285761,,Ernesto J. Reynoso,,,,,,,,,,,in collection,,,,,,,,,,,,,,,,,,,152,152,,,,1978-Jun-01,,,,,,,"Loc. name: Kulumpinay. Habitat: Tarompitao, along river. Description: vin, flower, red. Economic uses: for Cegarett (TAIF note: Cigarette?) Wraper (TAIF note: Wrapper?)",,,"Quezon, Palawan, Phillipine",,,,,PH,"Quezon, Palawan",,,"Singnapan, Ransang",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phanera Lour.,,,,,,,"Plantae, Magnoliophyta, Magnoliopsida, Rosales, Fabaceae, Phanera",Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,,,,GENUS,,,,SYNONYM,,,eb7681c5-5c9c-4e28-954f-f328991c7004,TW,2020-06-08T20:35:46.523Z,,,,,,,,,false,false,7278390,2952935,6,7707728,220,1370,5386,2952935,,,,Phanera,Bauhinia L.,Phanera sp.,,DWC_ARCHIVE,2020-06-08T20:35:46.523Z,2020-06-02T10:17:01.868Z,true,,,
1806848331,,,,,,,,,,,,,,,,,,,,,,,,,,BRA:USP:SPF:217281,,,,,,,,,pt,CC_BY_NC_4_0,,,2019-11-13T14:22:59Z,,,,,,,,SPF - Herbário da Universidade de São Paulo,,,,,,,Collection,,,,,USP,SPF,SPF - Herbário da Universidade de São Paulo,Universidade de São Paulo,PRESERVED_SPECIMEN,,,,BRA:USP:SPF:217281,217281,195,"El Ottra, JHL",,,,,,,,,,,,,,,,Liana. Cálice e botões jovens marrons; corola alva e amarela.,,,,,,,,,,,,2011-11-24T00:00:00,,,,2011,11,24,,,,,,,,,,,,,,,,BR,Acre,,Cruzeiro do Sul,Na beira do rio Croa.,,,,,,,,-7.778278,-72.576222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phanera Lour.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,,,,GENUS,,,,SYNONYM,,,1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3,BR,2020-07-12T12:18:26.509Z,183.0,0.0,,,,,GEODETIC_DATUM_ASSUMED_WGS84,,true,false,7278390,2952935,6,7707728,220,1370,5386,2952935,,,,Phanera,Bauhinia L.,Phanera,,DWC_ARCHIVE,2020-07-12T12:18:26.509Z,2020-07-12T12:16:23.778Z,false,,,
1638348346,,,,,,,,,,,,,,,,,,,,,,,,,,urn:catalog:JBRJ:RB:1360418,,,,,,,,,,CC_BY_4_0,,,,,,,,,,,Rio de Janeiro Botanical Garden,,,,,,,Physical Object,,,,,JBRJ,RB,RB - Rio de Janeiro Botanical Garden Herbarium Collection,,PRESERVED_SPECIMEN,,,,urn:catalog:JBRJ:RB:1360418,RB01360418,664,S.S. Silva; L.A. Dambrós; E.C. Freire; M.M. Santos,,,,,,,,,,,,,,,RB 744193,,,,,,,,,,,,,2015-05-28T00:00:00,,,,2015,5,28,,,,,,,Ambiente seco. Vegetação: savana estépica arbustiva,,,,,,,,,BR,Bahia,,Contendas do Sincorá,Folha: SD-24-V-C. Ponto 69,,,,,,,,-13.948333,-41.108611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phanera Lour.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,,,,GENUS,,,,SYNONYM,,,4300f8d5-1ae5-49e5-a101-63894b005868,BR,2020-07-13T22:25:04.019Z,356.0,,,,,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,StillImage,true,false,7278390,2952935,6,7707728,220,1370,5386,2952935,,,,Phanera,Bauhinia L.,Phanera,,DWC_ARCHIVE,2020-07-13T22:25:04.019Z,2020-07-13T22:13:48.590Z,false,,,
1503280430,,,,,,,,,,,,,,,,,,,,,,,,,,81325F33-1CA7-45C7-8721-3C37641BA18C,,,,,,,,,en,CC_BY_4_0,,,,,,,,,,,,,,,,,,PhysicalObject,,urn:lsid:biocol.org:col:15638,,,USF,Herb,,,PRESERVED_SPECIMEN,,,"{""habit"":""Dainty vine, pale lavender flowers, 5 in. leathery pods.""}",81325F33-1CA7-45C7-8721-3C37641BA18C,285640,s.n.,B. McArthur,,,,,,Flower | Fruit,,,,,,,,,,CULTIVATED.,,,,,,,,,,,,1966-10-01T00:00:00,,,,1966,10,,,,,,,,,,,,USA | Florida | Orange Co.,,,,,US,Florida,Orange Co.,,Winter Park.,Winter Park.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193226,,,A. Farid,2016-06-14T00:00:00,,,,,,,,,,,,Phanera Lour.,,,,,,,Plantae | Dicots | Fabaceae,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,,,,GENUS,,,ICN,SYNONYM,,,af1b4db0-c8ce-4a95-b700-8a6a02bed9d6,US,2020-07-16T20:24:30.359Z,,,,,,,TAXON_MATCH_HIGHERRANK,StillImage,false,false,7278390,2952935,6,7707728,220,1370,5386,2952935,,,,Phanera,Bauhinia L.,Phanera sp.,,DWC_ARCHIVE,2020-07-16T20:24:30.359Z,2020-07-16T20:20:24.606Z,false,,,
1503279316,,,,,,,,,,,,,,,,,,,,,,,,,,2FBD2D76-11A2-4887-8CB2-8D88687E294A,,,,,,,,,en,CC_BY_4_0,,,,,,,,,,,,,,,,,,PhysicalObject,,urn:lsid:biocol.org:col:15638,,,USF,Herb,,,PRESERVED_SPECIMEN,,,"{""habit"":""Vigorous grey-green leaved shrub or small tree.""}",2FBD2D76-11A2-4887-8CB2-8D88687E294A,284383,501,G. N. Avery,,,,,,,,,,,,,,,,CULTIVATED. X-5-128 (DF-325); on Manipa Island and Moluccas.,,,,,,,,,,,,1968-10-27T00:00:00,,,,1968,10,27,,"Sandy, salty land just back of mangrove swamp.",,,,,,,,,USA | Florida | Miami-Dade Co.,,,,,US,Florida,Miami-Dade Co.,Fairchild Tropical Botanic Garden,"Fairchild Tropical Botanic Garden, Plot 60, N end.","Plot 60, N end.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193308,,,A. Farid,2016-06-14T00:00:00,,,,,,,,,,,,Phanera Lour.,,,,,,,Plantae | Dicots | Fabaceae,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,,,,GENUS,,,ICN,SYNONYM,,,af1b4db0-c8ce-4a95-b700-8a6a02bed9d6,US,2020-07-16T20:24:27.230Z,,,,,,,,StillImage,false,false,7278390,2952935,6,7707728,220,1370,5386,2952935,,,,Phanera,Bauhinia L.,Phanera sp.,,DWC_ARCHIVE,2020-07-16T20:24:27.230Z,2020-07-16T20:20:24.606Z,false,,,
1503279301,,,,,,,,,,,,,,,,,,,,,,,,,,C2B60EB1-EFE9-43D0-BE0F-863A8B2582BD,,,,,,,,,en,CC_BY_4_0,,,,,,,,,,,,,,,,,,PhysicalObject,,urn:lsid:biocol.org:col:15638,,,USF,Herb,,,PRESERVED_SPECIMEN,,,"{""habit"":""Vigorous grey-green leaved shrub or small tree.""}",C2B60EB1-EFE9-43D0-BE0F-863A8B2582BD,284385,501,G. N. Avery,,,,,,Fruit,,,,,,,,,,CULTIVATED; X-5-128 (DF-325); on Manipa Island and Moluccas.,,,,,,,,,,,,1968-10-27T00:00:00,,,,1968,10,27,,"Sandy, salty land just back of mangrove swamp.",,,,,,,,,USA | Florida | Miami-Dade Co.,,,,,US,Florida,Miami-Dade Co.,,"Plot 60, N end.","Plot 60, N end.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193309,,,A. Farid,2016-06-14T00:00:00,,,,,,,,,,,,Phanera Lour.,,,,,,,Plantae | Dicots | Fabaceae,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,,,,GENUS,,,ICN,SYNONYM,,,af1b4db0-c8ce-4a95-b700-8a6a02bed9d6,US,2020-07-16T20:24:28.041Z,,,,,,,,StillImage,false,false,7278390,2952935,6,7707728,220,1370,5386,2952935,,,,Phanera,Bauhinia L.,Phanera sp.,,DWC_ARCHIVE,2020-07-16T20:24:28.041Z,2020-07-16T20:20:24.606Z,false,,,
1503279295,,,,,,,,,,,,,,,,,,,,,,,,,,39DD398F-E06A-44DE-8DC1-34F1D9639EBC,,,,,,,,,en,CC_BY_4_0,,,,,,,,,,,,,,,,,,PhysicalObject,,urn:lsid:biocol.org:col:15638,,,USF,Herb,,,PRESERVED_SPECIMEN,,,,39DD398F-E06A-44DE-8DC1-34F1D9639EBC,284352,s.n.,Yokohama Nursery Co. Ltd.,,,,,,,,,,,,,,,,CULTIVATED.,,,,,,,,,,,,1914-01-01T00:00:00,,,,1914,,,,,,,,,,,,,Japan | Ryuku Islands |,,,,,JP,Ryuku Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193319,,,A. Farid,2016-06-14T00:00:00,,,,,,,,,,,,Phanera Lour.,,,,,,,Plantae | Dicots | Fabaceae,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,,,,GENUS,,,ICN,SYNONYM,,,af1b4db0-c8ce-4a95-b700-8a6a02bed9d6,US,2020-07-16T20:24:27.403Z,,,,,,,TAXON_MATCH_HIGHERRANK,StillImage,false,false,7278390,2952935,6,7707728,220,1370,5386,2952935,,,,Phanera,Bauhinia L.,Phanera japonica,,DWC_ARCHIVE,2020-07-16T20:24:27.403Z,2020-07-16T20:20:24.606Z,true,,,
1424494506,,,,,,,,,,,,,,,,,,,,,,,,,,urn:catalog:JBRJ:RB:889170,,,,,,,,,,CC_BY_4_0,,,,,,,,,,,Rio de Janeiro Botanical Garden,,,,,,,Physical Object,,,,,JBRJ,RB,RB - Rio de Janeiro Botanical Garden Herbarium Collection,,PRESERVED_SPECIMEN,,,,urn:catalog:JBRJ:RB:889170,RB00889170,570,C. Snak; C.R. Smiderle; D.R. Snak,,,,,,,,,,,,,,,RB 607811,"Liana. Lâmina membranácea, levemente discolor. Flor rosada",,,,,,,,,,,,2011-08-19T00:00:00,,,,2011,8,19,,,,,,,,,,,,,,,,BR,Mato Grosso do Sul,,Pedro Gomes,"MS 215, Estrada do Recreio, Serra da Arara.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phanera Lour.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,,,,GENUS,,,,SYNONYM,,,4300f8d5-1ae5-49e5-a101-63894b005868,BR,2020-07-13T22:25:03.527Z,,,,,,,,StillImage,false,false,7278390,2952935,6,7707728,220,1370,5386,2952935,,,,Phanera,Bauhinia L.,Phanera,,DWC_ARCHIVE,2020-07-13T22:25:03.527Z,2020-07-13T22:13:48.590Z,false,,,
