gbifID,SEINetID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue,SpeciesEdited,ScientificNameEdited,GenusEdited,FamilyEdited,Source,DownloadDate,Reference,abstract,accessRights,accrualMethod,accrualPeriodicity,accrualPolicy,alternative,audience,available,bibliographicCitation,conformsTo,contributor,coverage,created,creator,date,dateAccepted,dateCopyrighted,dateSubmitted,description,educationLevel,extent,format,hasFormat,hasPart,hasVersion,identifier,instructionalMethod,isFormatOf,isPartOf,isReferencedBy,isReplacedBy,isRequiredBy,isVersionOf,issued,language,mediator,medium,modified,provenance,publisher,references,relation,replaces,requires,rights,source,spatial,subject,tableOfContents,temporal,title,type,valid,institutionID,collectionID,datasetID,datasetName,ownerInstitutionCode,informationWithheld,dataGeneralizations,dynamicProperties,organismQuantity,organismQuantityType,sex,lifeStage,reproductiveCondition,behavior,preparations,disposition,associatedReferences,associatedSequences,associatedTaxa,otherCatalogNumbers,occurrenceRemarks,organismID,organismName,organismScope,associatedOccurrences,associatedOrganisms,previousIdentifications,organismRemarks,materialSampleID,eventID,parentEventID,fieldNumber,eventTime,startDayOfYear,endDayOfYear,verbatimEventDate,habitat,samplingProtocol,samplingEffort,sampleSizeValue,sampleSizeUnit,fieldNotes,eventRemarks,locationID,higherGeographyID,higherGeography,continent,waterBody,islandGroup,island,county,municipality,verbatimLocality,verbatimElevation,verbatimDepth,minimumDistanceAboveSurfaceInMeters,maximumDistanceAboveSurfaceInMeters,locationAccordingTo,locationRemarks,pointRadiusSpatialFit,verbatimCoordinateSystem,verbatimSRS,footprintWKT,footprintSRS,footprintSpatialFit,georeferencedBy,georeferencedDate,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,geologicalContextID,earliestEonOrLowestEonothem,latestEonOrHighestEonothem,earliestEraOrLowestErathem,latestEraOrHighestErathem,earliestPeriodOrLowestSystem,latestPeriodOrHighestSystem,earliestEpochOrLowestSeries,latestEpochOrHighestSeries,earliestAgeOrLowestStage,latestAgeOrHighestStage,lowestBiostratigraphicZone,highestBiostratigraphicZone,lithostratigraphicTerms,group,formation,member,bed,identificationID,identificationQualifier,identificationReferences,identificationVerificationStatus,identificationRemarks,taxonID,scientificNameID,acceptedNameUsageID,parentNameUsageID,originalNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,acceptedNameUsage,parentNameUsage,originalNameUsage,nameAccordingTo,namePublishedIn,namePublishedInYear,higherClassification,subgenus,specificEpithet,verbatimTaxonRank,vernacularName,nomenclaturalCode,taxonomicStatus,nomenclaturalStatus,taxonRemarks,publishingCountry,distanceAboveSurface,distanceAboveSurfaceAccuracy,hasCoordinate,hasGeospatialIssues,acceptedTaxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,subgenusKey,genericName,acceptedScientificName,typifiedName,protocol,lastParsed,lastCrawled,repatriated,relativeOrganismQuantity,recordedByID,identifiedByID,datelastmodified,scientificnameauthor,yearidentified,monthidentified,dayidentified,collectornumber,julianday,boundingbox,minimumelevation,maximumelevation,minimumdepth,maximumdepth,previouscatalognumber,relationshiptype,relatedcatalogitem,notes,barcode,CercidBaseID
2436059285,,4ce8e3f9-2546-4af1-b28d-e2eadf05dfd4,6bff098d-a1c9-4a57-be03-564a43893541,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,Bauhinia corymbosa,,SPECIES,Bauhinia corymbosa Roxb.,Bauhinia corymbosa,,AU,Gordonvale,Queensland,present,,,-17.0833,145.7833,,,20,,,,1936-09-26T00:00:00,26,9,1936,2953436,2953436,PRESERVED_SPECIMEN,CNS,QRS,QRS 31231.1,CAIRNS 02383,,,CC_BY_4_0,,"Pittman, W.",,,2020-07-16 0:43,,,Cheniella corymbosa,Cheniella corymbosa (Roxb. ex DC.) R.Clark & Mackinder,Cheniella,Leguminosae,GBIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,6bff098d-a1c9-4a57-be03-564a43893541,,,,,,,,,,,,,,,https://biocache.ala.org.au/occurrences/6bff098d-a1c9-4a57-be03-564a43893541,,,,,,,,,,,,,,,,,,,Identification aligned to national taxonomy. Originally supplied as [[ <not-supplied> | <not-supplied> | <not-supplied> | <not-supplied> | Fabaceae | Bauhinia | Bauhinia corymbosa]],,,,,,,,,,,,,CNS:QRS:QRS 31231.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NZOR-6-4679,,,,,,,,,corymbosa,,Phanera,,ACCEPTED,,,AU,,,TRUE,FALSE,2953436,6,7707728,220,1370,5386,2952935,,Bauhinia,Bauhinia corymbosa Roxb.,,DWC_ARCHIVE,2020-07-16 0:43,2020-07-16 0:13,FALSE,,,,,,,,,,,,,,,,,,,,,Che495
2438881603,,4ce8e3f9-2546-4af1-b28d-e2eadf05dfd4,aee0ae77-607b-47ee-b214-3a6f19f1ad28,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,Bauhinia corymbosa,,SPECIES,Bauhinia corymbosa Roxb.,Bauhinia corymbosa,,AU,"Edge Hill, Cairns",Queensland,present,,,-16.9,145.75,,,20,,,,1939-04-02T00:00:00,2,4,1939,2953436,2953436,PRESERVED_SPECIMEN,CNS,QRS,QRS 31230.1,CAIRNS 05734,,,CC_BY_4_0,,"Cummings, A.B.",,,2020-07-16 0:43,,,Cheniella corymbosa,Cheniella corymbosa (Roxb. ex DC.) R.Clark & Mackinder,Cheniella,Leguminosae,GBIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,aee0ae77-607b-47ee-b214-3a6f19f1ad28,,,,,,,,,,,,,,,https://biocache.ala.org.au/occurrences/aee0ae77-607b-47ee-b214-3a6f19f1ad28,,,,,,,,,,,,,,,,,,,Identification aligned to national taxonomy. Originally supplied as [[ <not-supplied> | <not-supplied> | <not-supplied> | <not-supplied> | Fabaceae | Bauhinia | Bauhinia corymbosa]],,,,,,,,,,,,,CNS:QRS:QRS 31230.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NZOR-6-4679,,,,,,,,,corymbosa,,Phanera,,ACCEPTED,,,AU,,,TRUE,FALSE,2953436,6,7707728,220,1370,5386,2952935,,Bauhinia,Bauhinia corymbosa Roxb.,,DWC_ARCHIVE,2020-07-16 0:43,2020-07-16 0:13,FALSE,,,,,,,,,,,,,,,,,,,,,Che496
2514132824,,15f819bd-6612-4447-854b-14d12ee1022d,https://data.biodiversitydata.nl/naturalis/specimen/L.1975522,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,Bauhinia glauca,tenuiflora,SUBSPECIES,Bauhinia glauca subsp. tenuiflora (Watt ex C.B.Clarke) K.Larsen & S.S.Larsen,Bauhinia glauca (Wall. ex Benth.) Benth. subsp. tenuifolia,,TH,"Thailand, Province of Nakhon Rat Sima. 33 kms South of Pak Chong and 86 kms East of Saraburi.",Eastern,,,,14.7,101.4167,,,,,,,1963-07-02T00:00:00,2,7,1963,2953918,2953583,PRESERVED_SPECIMEN,,Botany,L.1975522,"King, RM; Bird, RM; Darrow, RA; Robinson, EL  5533 ",,,CC0_1_0,Naturalis Biodiversity Center,King RM; Bird RM; Darrow RA; Robinson EL,,,2020-07-16 0:08,StillImage,TAXON_MATCH_FUZZY,Cheniella tenuiflora,Cheniella tenuiflora (Watt ex C.B.Clarke) R.Clark & Mackinder,Cheniella,Leguminosae,GBIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,L.1975522@BRAHMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,Naturalis Biodiversity Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cut over dense forest, soil a brown silty clay, open sun.",,,,,,,,,,ASIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Plantae|Magnoliopsidae|Fabales|Leguminosae-Caes.,,glauca,,,ICN,ACCEPTED,,,NL,,,TRUE,FALSE,2953918,6,7707728,220,1370,5386,2952935,,Bauhinia,Bauhinia glauca subsp. tenuiflora (Watt ex C.B.Clarke) K.Larsen & S.S.Larsen,,DWC_ARCHIVE,2020-07-16 0:08,2020-07-15 22:59,TRUE,,,,,,,,,,,,,,,,,,,,,Che497
2514134657,,15f819bd-6612-4447-854b-14d12ee1022d,https://data.biodiversitydata.nl/naturalis/specimen/L.1965161,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,Bauhinia touranensis,,SPECIES,Bauhinia touranensis Gagnep.,Bauhinia touranensis Gagnep.,,VN,"Vietnam, Ninh Binh Prov., Nho Quan dist., Cuc Phuong National Park.",Ninh Binh,,,,20.383333,105.516667,,,,,,,2002-03-09T00:00:00,9,3,2002,2953914,2953914,PRESERVED_SPECIMEN,,Botany,L.1965161,"Soejarto, DD; Cuong, NM; Bich, TQ  12045 ",Adema FACB,2005-09-01T00:00:00,CC0_1_0,Naturalis Biodiversity Center,Soejarto DD; Cuong NM; Bich TQ,,,2020-07-16 0:09,StillImage,,Cheniella touranensis,Cheniella touranensis (Gagnep.) R.Clark & Mackinder,Cheniella,Leguminosae,GBIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,L.1965161@BRAHMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,Naturalis Biodiversity Center,,,,,,,,,,,,,,,,,,,L  0808910,,,,,,,,,,,,,,,,,Secondary forest with dense shrubbery at interphase between open land and remnants of forest.,,,,,,,,,,ASIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Plantae|Magnoliopsidae|Fabales|Leguminosae-Caes.,,touranensis,,,ICN,ACCEPTED,,,NL,,,TRUE,FALSE,2953914,6,7707728,220,1370,5386,2952935,,Bauhinia,Bauhinia touranensis Gagnep.,,DWC_ARCHIVE,2020-07-16 0:09,2020-07-15 22:59,TRUE,,,,,,,,,,,,,,,,,,,,,Che499
2514152650,,15f819bd-6612-4447-854b-14d12ee1022d,https://data.biodiversitydata.nl/naturalis/specimen/L.1965164,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,Bauhinia touranensis,,SPECIES,Bauhinia touranensis Gagnep.,Bauhinia touranensis Gagnep.,,VN,"Ninh Binh Province, Nho Quan District, Cuc Phuong National Park, km 4 from Bong (Helipad) about 100 m norht of CP18.",,,,,20.328333,105.619167,,,,,,,1999-03-18T00:00:00,18,3,1999,2953914,2953914,PRESERVED_SPECIMEN,,Botany,L.1965164,"Soejarto, DD; Cuong, NM  10580 ",,,CC0_1_0,Naturalis Biodiversity Center,Soejarto DD; Cuong NM,,,2020-07-16 0:09,StillImage,,Cheniella touranensis,Cheniella touranensis (Gagnep.) R.Clark & Mackinder,Cheniella,Leguminosae,GBIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,L.1965164@BRAHMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,Naturalis Biodiversity Center,,,,,,,,,,,,,,,,,,,L  0405696,,,,,,,,,,,,,,,,,,,,,,,,,,,ASIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Plantae|Magnoliopsidae|Fabales|Leguminosae-Caes.,,touranensis,,,ICN,ACCEPTED,,,NL,,,TRUE,FALSE,2953914,6,7707728,220,1370,5386,2952935,,Bauhinia,Bauhinia touranensis Gagnep.,,DWC_ARCHIVE,2020-07-16 0:09,2020-07-15 22:59,TRUE,,,,,,,,,,,,,,,,,,,,,Che500
2514157828,,15f819bd-6612-4447-854b-14d12ee1022d,https://data.biodiversitydata.nl/naturalis/specimen/L.1975515,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,Bauhinia glauca,tenuiflora,SUBSPECIES,Bauhinia glauca subsp. tenuiflora (Watt ex C.B.Clarke) K.Larsen & S.S.Larsen,Bauhinia glauca (Wall. ex Benth.) Benth. subsp. tenuiflora (Watt ex C.B.Clarke) K.Larsen & S.S.Lars,,LA,Near Hang Khon Village.,Champasak,,,,14.15,105.816667,,,,,,,1997-10-13T00:00:00,13,10,1997,2953918,2953583,PRESERVED_SPECIMEN,,Botany,L.1975515,"Maxwell, JF 97- 1156 ",,,CC0_1_0,Naturalis Biodiversity Center,Maxwell JF,,,2020-07-16 0:08,StillImage,,Cheniella tenuiflora,Cheniella tenuiflora (Watt ex C.B.Clarke) R.Clark & Mackinder,Cheniella,Leguminosae,GBIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,L.1975515@BRAHMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,Naturalis Biodiversity Center,,,,,,,,,,,,,,,,,,,L  0253727,,,,,,,,,,,,,,,,,,,,,,,,,,,ASIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Plantae|Magnoliopsidae|Fabales|Leguminosae-Caes.,,glauca,,,ICN,ACCEPTED,,,NL,,,TRUE,FALSE,2953918,6,7707728,220,1370,5386,2952935,,Bauhinia,Bauhinia glauca subsp. tenuiflora (Watt ex C.B.Clarke) K.Larsen & S.S.Larsen,,DWC_ARCHIVE,2020-07-16 0:08,2020-07-15 22:59,TRUE,,,,,,,,,,,,,,,,,,,,,Che501
2514157838,,15f819bd-6612-4447-854b-14d12ee1022d,https://data.biodiversitydata.nl/naturalis/specimen/L.1976178,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,Bauhinia lakhonensis,,SPECIES,Bauhinia lakhonensis Gagnepain,Bauhinia lakhonensis Gagnep.,,LA,"Laos P.D.R., Khammouan, Houay Wang Jang.",Khammouan,,,,17.835278,105.360278,,,,,,,2005-10-29T00:00:00,29,10,2005,2953366,2953366,PRESERVED_SPECIMEN,,Botany,L.1976178,"Newman, MF; Thomas, PI; Armstrong, KE; Sengdala, K; Lamxay, V LAO 625 ",Adema FACB,2006-09-01T00:00:00,CC0_1_0,Naturalis Biodiversity Center,Newman MF; Thomas PI; Armstrong KE; Sengdala K; Lamxay V,,,2020-07-16 0:09,StillImage,,Cheniella lakhonensis,Cheniella lakhonensis (Gagnep.) R.Clark & Mackinder,Cheniella,Leguminosae,GBIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,L.1976178@BRAHMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,Naturalis Biodiversity Center,,,,,,,,,,,,,,,,,,,L  0408865,,,,,,,,,,,,,,,,,Forest patch at the edge of fields.,,,,,,,,,,ASIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Plantae|Magnoliopsidae|Fabales|Leguminosae-Caes.,,lakhonensis,,,ICN,ACCEPTED,,,NL,,,TRUE,FALSE,2953366,6,7707728,220,1370,5386,2952935,,Bauhinia,Bauhinia lakhonensis Gagnepain,,DWC_ARCHIVE,2020-07-16 0:09,2020-07-15 22:59,TRUE,,,,,,,,,,,,,,,,,,,,,Che502
2514163839,,15f819bd-6612-4447-854b-14d12ee1022d,https://data.biodiversitydata.nl/naturalis/specimen/L.1975506,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,Bauhinia glauca,glauca,SUBSPECIES,Bauhinia glauca subsp. glauca,Bauhinia glauca (Wall. ex Benth.) Benth. subsp. glauca,,ID,"N Sumatra, Aceh, Gunung Leuser Natural Park, Gunung Kapur, S of Bohorok, E side of Leuser Park.",Sumatra,,,,2.9463,97.6612,,,,,,,1991-08-20T00:00:00,20,8,1991,7225377,2953583,PRESERVED_SPECIMEN,,Botany,L.1975506,"Wilde, WJJO de; Wilde-Duyfjes, BEE de  21406 ",Larsen K; Larsen SS,,CC0_1_0,Naturalis Biodiversity Center,Wilde WJJO de; Wilde-Duyfjes BEE de,,,2020-07-16 0:08,StillImage,,Cheniella glauca,Cheniella glauca (Benth.) R.Clark & Mackinder,Cheniella,Leguminosae,GBIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,L.1975506@BRAHMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,Naturalis Biodiversity Center,,,,,,,,,,,,,,,,,,,L  0846799,,,,,,,,,,,,,,,,,"Old logged out forest on limestone, on ridge.",,,,,,,,,,ASIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Plantae|Magnoliopsidae|Fabales|Leguminosae-Caes.,,glauca,,,ICN,ACCEPTED,,,NL,,,TRUE,FALSE,7225377,6,7707728,220,1370,5386,2952935,,Bauhinia,Bauhinia glauca subsp. glauca,,DWC_ARCHIVE,2020-07-16 0:08,2020-07-15 22:59,TRUE,,,,,,,,,,,,,,,,,,,,,Che503
2514168791,,15f819bd-6612-4447-854b-14d12ee1022d,https://data.biodiversitydata.nl/naturalis/specimen/L.1975557,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,Bauhinia glauca,,SPECIES,Bauhinia glauca (Benth.) Benth.,Bauhinia glauca (Wall. ex Benth.) Benth.,,ID,"Java, Mt. Gedeh.",Java,,,,-6.787778,106.981944,,,,,,,,,,,2953583,2953583,PRESERVED_SPECIMEN,,Botany,L.1975557,Houtsoorten van den Gedeh (Java)  145,,,CC0_1_0,Naturalis Biodiversity Center,Houtsoorten van den Gedeh (Java),,,2020-07-16 0:09,StillImage,,Cheniella glauca,Cheniella glauca (Benth.) R.Clark & Mackinder,Cheniella,Leguminosae,GBIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,L.1975557@BRAHMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,Naturalis Biodiversity Center,,,,,,,,,,,,,,,,,,,L  0846806,,,,,,,,,,,,,,,,,,,,,,,,,,,ASIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Plantae|Magnoliopsidae|Fabales|Leguminosae-Caes.,,glauca,,,ICN,ACCEPTED,,,NL,,,TRUE,FALSE,2953583,6,7707728,220,1370,5386,2952935,,Bauhinia,Bauhinia glauca (Benth.) Benth.,,DWC_ARCHIVE,2020-07-16 0:09,2020-07-15 22:59,TRUE,,,,,,,,,,,,,,,,,,,,,Che504
2514191818,,15f819bd-6612-4447-854b-14d12ee1022d,https://data.biodiversitydata.nl/naturalis/specimen/L.1975516,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,Bauhinia glauca,tenuiflora,SUBSPECIES,Bauhinia glauca subsp. tenuiflora (Watt ex C.B.Clarke) K.Larsen & S.S.Larsen,Bauhinia glauca (Wall. ex Benth.) Benth. subsp. tenuiflora (Watt ex C.B.Clarke) K.Larsen & S.S.Lars,,TH,Doi Sutep-Pui National Park,Northern,,,,18.783333,98.916667,,,,,,,1992-09-10T00:00:00,10,9,1992,2953918,2953583,PRESERVED_SPECIMEN,,Botany,L.1975516,"Maxwell, JF 92- 528 ",,,CC0_1_0,Naturalis Biodiversity Center,Maxwell JF,,,2020-07-16 0:09,StillImage,,Cheniella tenuiflora,Cheniella tenuiflora (Watt ex C.B.Clarke) R.Clark & Mackinder,Cheniella,Leguminosae,GBIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,L.1975516@BRAHMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,Naturalis Biodiversity Center,,,,,,,,,,,,,,,,,,,L  0461411,,,,,,,,,,,,,,,,,,,,,,,,,,,ASIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Plantae|Magnoliopsidae|Fabales|Leguminosae-Caes.,,glauca,,,ICN,ACCEPTED,,,NL,,,TRUE,FALSE,2953918,6,7707728,220,1370,5386,2952935,,Bauhinia,Bauhinia glauca subsp. tenuiflora (Watt ex C.B.Clarke) K.Larsen & S.S.Larsen,,DWC_ARCHIVE,2020-07-16 0:09,2020-07-15 22:59,TRUE,,,,,,,,,,,,,,,,,,,,,Che505
2514194804,,15f819bd-6612-4447-854b-14d12ee1022d,https://data.biodiversitydata.nl/naturalis/specimen/L.1975558,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,Bauhinia glauca,,SPECIES,Bauhinia glauca (Benth.) Benth.,Bauhinia glauca (Wall. ex Benth.) Benth.,,ID,"Java, Ungarang, N slope.",Java,,,,-7.1281,110.4044,,,,,,,,,,,2953583,2953583,PRESERVED_SPECIMEN,,Botany,L.1975558,"Junghuhn, FW [229] s.n. ",,,CC0_1_0,Naturalis Biodiversity Center,Junghuhn FW,,,2020-07-16 0:09,StillImage,,Cheniella glauca,Cheniella glauca (Benth.) R.Clark & Mackinder,Cheniella,Leguminosae,GBIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,L.1975558@BRAHMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,Naturalis Biodiversity Center,,,,,,,,,,,,,,,,,,,L  0846805,,,,,,,,,,,,,,,,,,,,,,,,,,,ASIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Plantae|Magnoliopsidae|Fabales|Leguminosae-Caes.,,glauca,,,ICN,ACCEPTED,,,NL,,,TRUE,FALSE,2953583,6,7707728,220,1370,5386,2952935,,Bauhinia,Bauhinia glauca (Benth.) Benth.,,DWC_ARCHIVE,2020-07-16 0:09,2020-07-15 22:59,TRUE,,,,,,,,,,,,,,,,,,,,,Che506
2514200829,,15f819bd-6612-4447-854b-14d12ee1022d,https://data.biodiversitydata.nl/naturalis/specimen/L.1975527,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,Bauhinia glauca,,SPECIES,Bauhinia glauca (Benth.) Benth.,Bauhinia glauca (Wall. ex Benth.) Benth.,,CN,China Hong Kong New Territories Sha-lo-tung,Hong Kong,,,,22.483333,114.183333,,,,,,,1992-04-25T00:00:00,25,4,1992,2953583,2953583,PRESERVED_SPECIMEN,,Botany,L.1975527,"Hu, SY; But, PP-H  20475 ",,,CC0_1_0,Naturalis Biodiversity Center,Hu SY; But PP-H,,,2020-07-16 0:09,StillImage,,Cheniella glauca,Cheniella glauca (Benth.) R.Clark & Mackinder,Cheniella,Leguminosae,GBIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,L.1975527@BRAHMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,Naturalis Biodiversity Center,,,,,,,,,,,,,,,,,,,L  0395700,,,,,,,,,,,,,,,,,,,,,,,,,,,ASIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Plantae|Magnoliopsidae|Fabales|Leguminosae-Caes.,,glauca,,,ICN,ACCEPTED,,,NL,,,TRUE,FALSE,2953583,6,7707728,220,1370,5386,2952935,,Bauhinia,Bauhinia glauca (Benth.) Benth.,,DWC_ARCHIVE,2020-07-16 0:09,2020-07-15 22:59,TRUE,,,,,,,,,,,,,,,,,,,,,Che507
2514202830,,15f819bd-6612-4447-854b-14d12ee1022d,https://data.biodiversitydata.nl/naturalis/specimen/L.1976177,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,Bauhinia lakhonensis,,SPECIES,Bauhinia lakhonensis Gagnepain,Bauhinia lakhonensis Gagnep.,,LA,"Laos, Khammouan privince, Nakai district, Ban (village) Sop On",Khammouan,,,,17.67495,105.224267,,,,,,,2006-10-06T00:00:00,6,10,2006,2953366,2953366,PRESERVED_SPECIMEN,,Botany,L.1976177,"Nanthavong, K; et al. BT 634 ",Adema FACB,2006-12-01T00:00:00,CC0_1_0,Naturalis Biodiversity Center,Nanthavong K; et al.,,,2020-07-16 0:09,StillImage,,Cheniella lakhonensis,Cheniella lakhonensis (Gagnep.) R.Clark & Mackinder,Cheniella,Leguminosae,GBIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,L.1976177@BRAHMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,Naturalis Biodiversity Center,,,,,,,,,,,,,,,,,,,L  0811994,,,,,,,,,,,,,,,,,"Depleted mixed Pine forest, recently logged over on red and white sand. Canopy height c. 20 m, dominated by Pinus merkusii, Dipterocarpus oblongifolius and Fagaceae & Lauraceae.",,,,,,,,,,ASIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Plantae|Magnoliopsidae|Fabales|Leguminosae-Caes.,,lakhonensis,,,ICN,ACCEPTED,,,NL,,,TRUE,FALSE,2953366,6,7707728,220,1370,5386,2952935,,Bauhinia,Bauhinia lakhonensis Gagnepain,,DWC_ARCHIVE,2020-07-16 0:09,2020-07-15 22:59,TRUE,,,,,,,,,,,,,,,,,,,,,Che508
2514203753,,15f819bd-6612-4447-854b-14d12ee1022d,https://data.biodiversitydata.nl/naturalis/specimen/L.1973141,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,Bauhinia clemensiorum,,SPECIES,Bauhinia clemensiorum Merr.,Bauhinia clemensiorum Merr.,,VN,"Vietnam, Khanh Hoa Prov., Dien Khanh Dist., Hon Ba Mts., road transect Suoi Cat - Hon Ba at km 14 to Hon Ba, at major road construction area.",Khanh Hoa,,,,12.113611,108.981667,,,,,,,2004-06-23T00:00:00,23,6,2004,2953020,2953020,PRESERVED_SPECIMEN,,Botany,L.1973141,"Soejarto, DD; Ninh, TN  13286 ",Adema FACB,2005-11-01T00:00:00,CC0_1_0,Naturalis Biodiversity Center,Soejarto DD; Ninh TN,,,2020-07-16 0:09,StillImage,,Cheniella clemensiorum,Cheniella clemensiorum (Merr.) R.Clark & Mackinder,Cheniella,Leguminosae,GBIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,L.1973141@BRAHMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,Naturalis Biodiversity Center,,,,,,,,,,,,,,,,,,,L  0843410,,,,,,,,,,,,,,,,,Submontane forest.,,,,,,,,,,ASIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Plantae|Magnoliopsidae|Fabales|Leguminosae-Caes.,,clemensiorum,,,ICN,ACCEPTED,,,NL,,,TRUE,FALSE,2953020,6,7707728,220,1370,5386,2952935,,Bauhinia,Bauhinia clemensiorum Merr.,,DWC_ARCHIVE,2020-07-16 0:09,2020-07-15 22:59,TRUE,,,,,,,,,,,,,,,,,,,,,Che509
